"","constructor_Results_ID","race_ID","constructor_ID","driver_ID","points","number","position","position_Text","status_ID"
"17154",17154,668,179,749,3,12,4,"4",1
"17155",17155,668,179,736,0,11,22,"R",4
"17156",17156,668,182,762,0,17,8,"8",1
"17157",17157,668,182,761,1,16,6,"6",1
"17158",17158,668,186,759,0,23,11,"11",11
"17159",17159,668,186,685,0,22,10,"10",11
"17160",17160,668,188,729,0,9,7,"7",1
"17161",17161,668,188,744,4,10,3,"3",1
"17162",17162,668,189,722,0,18,18,"R",5
"17163",17163,668,189,756,0,19,21,"R",4
"17164",17164,669,7,718,4,2,3,"3",1
"17165",17165,669,7,703,6,1,2,"2",1
"17166",17166,669,117,734,10,4,1,"1",1
"17167",17167,669,117,699,0,3,21,"R",7
"17168",17168,669,143,765,0,6,14,"R",9
"17169",17169,669,143,747,0,5,19,"R",23
"17170",17170,669,157,726,1,14,6,"6",11
"17171",17171,669,157,764,0,15,17,"R",9
"17172",17172,669,165,763,0,21,15,"R",6
"17173",17173,669,165,745,0,20,16,"R",6
"17174",17174,669,167,760,0,8,12,"R",5
"17175",17175,669,167,743,0,7,20,"R",5
"17176",17176,669,179,749,0,12,18,"D",2
"17177",17177,669,179,736,0,11,22,"R",6
"17178",17178,669,182,761,0,16,9,"9",12
"17179",17179,669,182,762,3,17,4,"4",1
"17180",17180,669,186,759,0,23,11,"11",12
"17181",17181,669,186,685,0,22,10,"10",12
"17182",17182,669,188,729,2,9,5,"5",1
"17183",17183,669,188,744,0,10,8,"8",11
"17184",17184,669,189,722,0,18,7,"7",11
"17185",17185,669,189,756,0,19,13,"R",7
"17186",17186,670,7,703,10,1,1,"1",1
"17187",17187,670,7,718,6,2,2,"2",1
"17188",17188,670,117,699,0,3,19,"R",38
"17189",17189,670,117,734,2,4,5,"5",11
"17190",17190,670,143,765,0,6,21,"R",20
"17191",17191,670,143,747,0,5,11,"R",10
"17192",17192,670,157,764,0,15,9,"9",12
"17193",17193,670,157,726,0,14,8,"8",11
"17194",17194,670,165,763,0,21,13,"R",6
"17195",17195,670,165,745,0,20,12,"R",7
"17196",17196,670,167,743,0,7,15,"R",6
"17197",17197,670,167,760,0,8,7,"7",11
"17198",17198,670,179,749,0,12,16,"R",9
"17199",17199,670,179,736,0,11,14,"R",3
"17200",17200,670,182,762,0,17,10,"10",15
"17201",17201,670,182,761,0,16,22,"R",4
"17202",17202,670,186,685,1,22,6,"6",11
"17203",17203,670,186,759,0,23,17,"R",6
"17204",17204,670,188,744,3,10,4,"4",1
"17205",17205,670,188,729,0,9,20,"R",38
"17206",17206,670,189,722,4,18,3,"3",1
"17207",17207,670,189,756,0,19,18,"R",9
"17208",17208,671,7,718,0,2,17,"R",20
"17209",17209,671,7,703,6,1,2,"2",1
"17210",17210,671,117,734,0,4,12,"R",5
"17211",17211,671,117,699,4,3,3,"3",1
"17212",17212,671,143,765,0,6,16,"R",3
"17213",17213,671,143,747,10,5,1,"1",1
"17214",17214,671,157,726,0,14,10,"10",23
"17215",17215,671,157,764,0,15,15,"R",5
"17216",17216,671,165,763,0,21,19,"R",7
"17217",17217,671,165,745,0,20,9,"9",13
"17218",17218,671,167,760,0,8,18,"R",44
"17219",17219,671,167,743,0,7,22,"R",4
"17220",17220,671,179,749,0,12,11,"11",23
"17221",17221,671,179,754,0,11,7,"7",11
"17222",17222,671,182,761,0,16,20,"R",4
"17223",17223,671,182,762,3,17,4,"4",1
"17224",17224,671,186,685,2,22,5,"5",1
"17225",17225,671,186,759,0,23,8,"8",11
"17226",17226,671,188,729,0,9,13,"R",23
"17227",17227,671,188,744,0,10,14,"R",84
"17228",17228,671,189,756,1,19,6,"6",11
"17229",17229,671,189,722,0,18,21,"R",4
"17230",17230,672,7,703,10,1,1,"1",1
"17231",17231,672,7,718,2,2,5,"5",1
"17232",17232,672,117,734,4,4,3,"3",1
"17233",17233,672,117,699,1,3,6,"6",1
"17234",17234,672,143,765,6,6,2,"2",1
"17235",17235,672,143,747,3,5,4,"4",1
"17236",17236,672,157,726,0,14,16,"R",5
"17237",17237,672,157,764,0,15,20,"R",6
"17238",17238,672,165,745,0,20,22,"R",10
"17239",17239,672,165,763,0,21,14,"14",12
"17240",17240,672,167,743,0,7,11,"11",11
"17241",17241,672,167,760,0,8,13,"13",12
"17242",17242,672,179,736,0,11,18,"R",20
"17243",17243,672,179,749,0,12,19,"R",7
"17244",17244,672,182,762,0,17,10,"10",11
"17245",17245,672,182,761,0,16,17,"R",30
"17246",17246,672,186,759,0,23,12,"12",12
"17247",17247,672,186,685,0,22,15,"15",20
"17248",17248,672,188,744,0,10,9,"9",11
"17249",17249,672,188,729,0,9,21,"R",10
"17250",17250,672,189,756,0,19,8,"8",11
"17251",17251,672,189,722,0,18,7,"7",1
"17252",17252,673,7,703,10,1,1,"1",1
"17253",17253,673,7,718,4,2,3,"3",1
"17254",17254,673,117,734,3,4,4,"4",1
"17255",17255,673,117,699,0,3,22,"W",6
"17256",17256,673,143,747,6,5,2,"2",1
"17257",17257,673,143,765,0,6,19,"R",5
"17258",17258,673,157,764,0,15,20,"R",5
"17259",17259,673,157,726,0,14,13,"13",12
"17260",17260,673,165,763,0,21,17,"17",5
"17261",17261,673,165,745,0,20,15,"15",13
"17262",17262,673,167,760,0,8,16,"16",32
"17263",17263,673,167,743,0,7,11,"11",11
"17264",17264,673,179,749,2,12,5,"5",1
"17265",17265,673,179,736,0,11,8,"8",11
"17266",17266,673,182,762,0,17,7,"7",11
"17267",17267,673,182,761,1,16,6,"6",11
"17268",17268,673,186,759,0,23,10,"10",11
"17269",17269,673,186,685,0,22,12,"12",12
"17270",17270,673,188,744,0,10,21,"R",5
"17271",17271,673,188,729,0,9,9,"9",11
"17272",17272,673,189,756,0,19,14,"14",12
"17273",17273,673,189,722,0,18,18,"R",5
"17274",17274,674,7,703,6,1,2,"2",1
"17275",17275,674,7,718,4,2,3,"3",1
"17276",17276,674,117,699,10,3,1,"1",1
"17277",17277,674,117,734,0,4,19,"R",22
"17278",17278,674,143,765,3,6,4,"4",1
"17279",17279,674,143,747,0,5,17,"R",5
"17280",17280,674,157,764,0,15,14,"14",12
"17281",17281,674,157,726,0,14,10,"10",12
"17282",17282,674,165,745,0,20,22,"F",75
"17283",17283,674,165,763,0,21,16,"16",13
"17284",17284,674,167,760,0,8,15,"15",12
"17285",17285,674,167,743,0,7,13,"13",12
"17286",17286,674,179,749,0,12,20,"R",4
"17287",17287,674,179,736,0,11,7,"7",11
"17288",17288,674,182,761,1,16,6,"6",11
"17289",17289,674,182,762,2,17,5,"5",11
"17290",17290,674,186,759,0,23,18,"R",5
"17291",17291,674,186,685,0,22,11,"11",12
"17292",17292,674,188,729,0,9,21,"R",4
"17293",17293,674,188,744,0,10,8,"8",11
"17294",17294,674,189,756,0,19,12,"12",12
"17295",17295,674,189,722,0,18,9,"9",11
"17296",17296,675,7,703,0,1,15,"R",32
"17297",17297,675,7,718,6,2,2,"2",1
"17298",17298,675,117,734,0,4,12,"R",5
"17299",17299,675,117,699,0,3,19,"R",5
"17300",17300,675,143,747,10,5,1,"1",1
"17301",17301,675,143,765,0,6,14,"R",5
"17302",17302,675,157,726,0,14,9,"9",11
"17303",17303,675,157,764,0,15,8,"8",11
"17304",17304,675,165,763,0,21,10,"10",11
"17305",17305,675,165,745,0,20,13,"R",6
"17306",17306,675,167,743,3,7,4,"4",1
"17307",17307,675,167,760,2,8,5,"5",1
"17308",17308,675,179,749,0,12,11,"R",9
"17309",17309,675,179,754,0,11,20,"R",4
"17310",17310,675,182,762,0,17,17,"R",84
"17311",17311,675,182,761,0,16,21,"R",4
"17312",17312,675,186,759,0,23,16,"R",20
"17313",17313,675,186,685,1,22,6,"6",1
"17314",17314,675,188,729,0,9,7,"7",1
"17315",17315,675,188,744,4,10,3,"3",1
"17316",17316,675,189,756,0,19,22,"R",4
"17317",17317,675,189,722,0,18,18,"R",32
"17318",17318,676,7,703,10,1,1,"1",1
"17319",17319,676,7,718,6,2,2,"2",1
"17320",17320,676,117,734,4,4,3,"3",1
"17321",17321,676,117,699,2,3,5,"5",1
"17322",17322,676,143,765,0,6,8,"8",11
"17323",17323,676,143,747,3,5,4,"4",1
"17324",17324,676,157,726,0,14,12,"12",13
"17325",17325,676,157,764,0,15,20,"R",20
"17326",17326,676,165,745,0,20,15,"R",51
"17327",17327,676,165,763,0,21,18,"R",23
"17328",17328,676,167,760,0,8,19,"R",20
"17329",17329,676,167,743,0,7,13,"R",5
"17330",17330,676,179,749,0,11,17,"R",9
"17331",17331,676,179,685,0,12,10,"10",12
"17332",17332,676,182,761,1,16,6,"6",11
"17333",17333,676,182,762,0,17,7,"7",11
"17334",17334,676,186,736,0,22,14,"R",20
"17335",17335,676,186,759,0,23,21,"R",20
"17336",17336,676,188,744,0,10,9,"9",12
"17337",17337,676,188,729,0,9,16,"R",10
"17338",17338,676,189,756,0,19,11,"11",12
"17339",17339,676,189,722,0,18,22,"R",20
"17340",17340,677,7,703,10,1,1,"1",1
"17341",17341,677,7,718,2,2,5,"5",1
"17342",17342,677,117,734,6,4,2,"2",1
"17343",17343,677,117,699,3,3,4,"4",1
"17344",17344,677,143,747,0,5,7,"7",1
"17345",17345,677,143,765,0,6,16,"R",5
"17346",17346,677,157,726,0,14,10,"10",11
"17347",17347,677,157,764,0,15,12,"12",11
"17348",17348,677,165,745,0,20,13,"13",15
"17349",17349,677,165,763,0,21,22,"R",6
"17350",17350,677,167,760,0,8,15,"R",20
"17351",17351,677,167,743,4,7,3,"3",1
"17352",17352,677,179,749,0,11,14,"R",5
"17353",17353,677,179,685,1,12,6,"6",1
"17354",17354,677,182,761,0,16,18,"R",4
"17355",17355,677,182,762,0,17,19,"R",7
"17356",17356,677,186,736,0,22,9,"9",11
"17357",17357,677,186,759,0,23,21,"R",4
"17358",17358,677,188,729,0,9,11,"11",11
"17359",17359,677,188,744,0,10,8,"8",1
"17360",17360,677,189,756,0,19,17,"R",4
"17361",17361,677,189,722,0,18,20,"R",4
"17362",17362,678,7,718,6,2,2,"2",1
"17363",17363,678,7,703,3,1,4,"4",1
"17364",17364,678,117,699,0,3,18,"R",6
"17365",17365,678,117,734,0,4,20,"R",5
"17366",17366,678,143,765,10,6,1,"1",1
"17367",17367,678,143,747,4,5,3,"3",1
"17368",17368,678,157,726,0,14,17,"R",32
"17369",17369,678,157,764,0,15,14,"R",85
"17370",17370,678,165,766,0,20,15,"R",20
"17371",17371,678,165,763,0,21,13,"13",12
"17372",17372,678,167,743,0,7,10,"10",11
"17373",17373,678,167,760,0,8,21,"R",5
"17374",17374,678,179,685,0,12,8,"8",11
"17375",17375,678,179,749,0,11,22,"R",4
"17376",17376,678,182,761,0,16,11,"11",11
"17377",17377,678,182,762,0,17,7,"7",1
"17378",17378,678,186,767,0,23,12,"12",11
"17379",17379,678,186,736,0,22,16,"R",6
"17380",17380,678,188,744,1,10,6,"6",1
"17381",17381,678,188,729,0,9,9,"9",11
"17382",17382,678,189,756,2,19,5,"5",1
"17383",17383,678,189,722,0,18,19,"R",5
"17384",17384,679,7,703,6,1,2,"2",1
"17385",17385,679,7,718,0,2,15,"15",5
"17386",17386,679,117,734,4,4,3,"3",1
"17387",17387,679,117,699,10,3,1,"1",1
"17388",17388,679,143,765,0,6,18,"R",9
"17389",17389,679,143,747,0,5,20,"R",20
"17390",17390,679,157,764,0,15,13,"13",11
"17391",17391,679,157,726,0,14,17,"R",5
"17392",17392,679,165,766,0,20,19,"R",6
"17393",17393,679,165,763,0,21,21,"R",30
"17394",17394,679,167,760,0,8,9,"9",11
"17395",17395,679,167,743,0,7,8,"8",11
"17396",17396,679,179,685,0,12,7,"7",11
"17397",17397,679,179,749,3,11,4,"4",1
"17398",17398,679,182,761,1,16,6,"6",1
"17399",17399,679,182,762,0,17,22,"R",30
"17400",17400,679,186,736,0,22,10,"10",11
"17401",17401,679,186,767,0,23,14,"14",11
"17402",17402,679,188,744,0,10,16,"R",22
"17403",17403,679,188,729,0,9,11,"11",11
"17404",17404,679,189,722,2,18,5,"5",1
"17405",17405,679,189,756,0,19,12,"12",11
"17406",17406,680,7,718,2,2,5,"5",1
"17407",17407,680,7,703,10,1,1,"1",1
"17408",17408,680,117,734,4,4,3,"3",1
"17409",17409,680,117,699,3,3,4,"4",1
"17410",17410,680,143,747,1,5,6,"6",1
"17411",17411,680,143,765,6,6,2,"2",1
"17412",17412,680,157,764,0,15,14,"14",12
"17413",17413,680,157,726,0,14,15,"15",12
"17414",17414,680,165,763,0,21,11,"11",11
"17415",17415,680,165,766,0,20,16,"16",13
"17416",17416,680,167,760,0,8,7,"7",1
"17417",17417,680,167,743,0,7,17,"17",6
"17418",17418,680,179,749,0,11,8,"8",11
"17419",17419,680,179,685,0,12,22,"R",4
"17420",17420,680,182,761,0,16,9,"9",11
"17421",17421,680,182,762,0,17,21,"R",4
"17422",17422,680,186,736,0,22,12,"12",11
"17423",17423,680,186,767,0,23,19,"R",23
"17424",17424,680,188,744,0,10,10,"10",11
"17425",17425,680,188,729,0,9,13,"13",12
"17426",17426,680,189,756,0,19,18,"R",44
"17427",17427,680,189,722,0,18,20,"R",69
"17428",17428,681,7,703,10,1,1,"1",1
"17429",17429,681,7,718,0,2,15,"R",4
"17430",17430,681,117,762,4,4,3,"3",1
"17431",17431,681,117,734,0,3,9,"R",6
"17432",17432,681,143,765,6,6,2,"2",1
"17433",17433,681,143,747,0,5,16,"R",4
"17434",17434,681,153,749,0,14,14,"R",20
"17435",17435,681,153,760,0,15,20,"R",4
"17436",17436,681,157,764,0,21,12,"D",2
"17437",17437,681,157,736,0,20,11,"D",2
"17438",17438,681,165,766,0,22,7,"7",13
"17439",17439,681,165,771,2,23,5,"5",12
"17440",17440,681,179,743,0,9,17,"R",4
"17441",17441,681,179,770,0,10,13,"R",10
"17442",17442,681,182,761,0,7,19,"R",4
"17443",17443,681,182,769,0,8,18,"R",4
"17444",17444,681,188,744,0,11,10,"R",41
"17445",17445,681,188,729,0,12,21,"R",4
"17446",17446,681,189,722,3,16,4,"4",11
"17447",17447,681,189,756,0,17,8,"8",15
"17448",17448,681,190,724,1,24,6,"6",12
"17449",17449,681,190,772,0,25,22,"R",4
"17450",17450,682,7,703,4,1,3,"3",1
"17451",17451,682,7,718,0,2,14,"R",5
"17452",17452,682,117,734,0,3,20,"R",5
"17453",17453,682,117,762,0,4,18,"R",5
"17454",17454,682,143,747,10,5,1,"1",1
"17455",17455,682,143,765,6,6,2,"2",1
"17456",17456,682,153,749,0,14,22,"R",25
"17457",17457,682,153,760,3,15,4,"4",1
"17458",17458,682,157,764,0,21,19,"R",72
"17459",17459,682,157,736,0,20,11,"11",12
"17460",17460,682,165,771,0,23,15,"R",10
"17461",17461,682,165,766,0,22,17,"R",6
"17462",17462,682,179,770,0,10,9,"9",12
"17463",17463,682,179,743,0,9,13,"13",13
"17464",17464,682,182,769,1,8,6,"6",11
"17465",17465,682,182,761,2,7,5,"5",11
"17466",17466,682,188,729,0,12,21,"R",8
"17467",17467,682,188,744,0,11,8,"8",11
"17468",17468,682,189,756,0,17,10,"10",12
"17469",17469,682,189,722,0,16,16,"R",9
"17470",17470,682,190,724,0,24,12,"12",13
"17471",17471,682,190,772,0,25,7,"7",11
"17472",17472,683,7,718,0,2,21,"R",9
"17473",17473,683,7,703,10,1,1,"1",1
"17474",17474,683,117,734,4,3,3,"3",1
"17475",17475,683,117,762,0,4,12,"12",46
"17476",17476,683,143,747,6,5,2,"2",1
"17477",17477,683,143,765,2,6,5,"5",1
"17478",17478,683,153,760,3,15,4,"4",1
"17479",17479,683,153,749,0,14,15,"R",5
"17480",17480,683,157,764,0,21,20,"R",22
"17481",17481,683,157,736,0,20,19,"R",22
"17482",17482,683,165,766,0,22,13,"13",14
"17483",17483,683,165,771,0,23,11,"11",13
"17484",17484,683,179,743,0,9,22,"R",5
"17485",17485,683,179,770,0,10,9,"9",12
"17486",17486,683,182,761,0,7,14,"R",23
"17487",17487,683,182,769,0,8,16,"R",4
"17488",17488,683,188,744,0,11,10,"10",5
"17489",17489,683,188,729,0,12,18,"R",6
"17490",17490,683,189,756,0,17,8,"8",11
"17491",17491,683,189,722,0,16,7,"7",11
"17492",17492,683,190,724,1,24,6,"6",11
"17493",17493,683,190,772,0,25,17,"R",20
"17494",17494,684,7,703,10,1,1,"1",1
"17495",17495,684,7,718,6,2,2,"2",1
"17496",17496,684,117,734,1,3,6,"6",11
"17497",17497,684,117,762,0,4,14,"R",43
"17498",17498,684,143,765,3,6,4,"4",1
"17499",17499,684,143,747,4,5,3,"3",1
"17500",17500,684,153,760,2,15,5,"5",1
"17501",17501,684,153,749,0,14,9,"9",11
"17502",17502,684,157,736,0,20,18,"R",73
"17503",17503,684,157,764,0,21,12,"R",73
"17504",17504,684,165,766,0,22,22,"F",75
"17505",17505,684,165,771,0,23,11,"11",12
"17506",17506,684,179,770,0,10,20,"R",6
"17507",17507,684,179,743,0,9,19,"R",9
"17508",17508,684,182,769,0,8,8,"8",11
"17509",17509,684,182,761,0,7,10,"10",11
"17510",17510,684,188,744,0,11,7,"7",11
"17511",17511,684,188,729,0,12,15,"R",37
"17512",17512,684,189,722,0,16,13,"R",30
"17513",17513,684,189,756,0,17,16,"R",30
"17514",17514,684,190,772,0,25,21,"R",10
"17515",17515,684,190,724,0,24,17,"R",6
"17516",17516,685,7,718,0,2,20,"W",6
"17517",17517,685,7,703,10,1,1,"1",1
"17518",17518,685,117,762,0,4,18,"R",63
"17519",17519,685,117,734,4,3,3,"3",1
"17520",17520,685,143,765,6,6,2,"2",1
"17521",17521,685,143,747,0,5,11,"11",5
"17522",17522,685,153,760,0,15,12,"12",9
"17523",17523,685,153,749,0,14,10,"10",5
"17524",17524,685,157,736,1,20,6,"6",1
"17525",17525,685,157,764,0,21,15,"R",9
"17526",17526,685,165,771,0,22,21,"W",76
"17527",17527,685,165,766,0,23,22,"W",76
"17528",17528,685,179,770,0,10,16,"R",20
"17529",17529,685,179,743,0,9,17,"R",9
"17530",17530,685,182,761,3,7,4,"4",1
"17531",17531,685,182,769,2,8,5,"5",1
"17532",17532,685,188,729,0,12,13,"R",43
"17533",17533,685,188,744,0,11,7,"7",11
"17534",17534,685,189,756,0,17,19,"R",20
"17535",17535,685,189,722,0,16,14,"R",9
"17536",17536,685,190,772,0,25,8,"8",11
"17537",17537,685,190,724,0,24,9,"9",11
"17538",17538,686,7,703,10,1,1,"1",1
"17539",17539,686,7,718,6,2,2,"2",1
"17540",17540,686,117,734,1,3,6,"6",1
"17541",17541,686,117,762,0,4,20,"R",5
"17542",17542,686,143,747,3,5,4,"4",1
"17543",17543,686,143,765,4,6,3,"3",1
"17544",17544,686,153,749,0,14,13,"R",32
"17545",17545,686,153,760,0,15,7,"7",1
"17546",17546,686,157,764,0,21,21,"R",4
"17547",17547,686,157,736,0,20,11,"11",12
"17548",17548,686,165,766,0,22,14,"R",5
"17549",17549,686,165,771,0,23,12,"12",12
"17550",17550,686,179,743,2,9,5,"5",1
"17551",17551,686,179,770,0,10,17,"R",4
"17552",17552,686,182,769,0,8,19,"R",22
"17553",17553,686,182,761,0,7,16,"R",4
"17554",17554,686,188,744,0,11,10,"10",11
"17555",17555,686,188,729,0,12,18,"R",5
"17556",17556,686,189,722,0,16,15,"R",9
"17557",17557,686,189,756,0,17,22,"R",37
"17558",17558,686,190,724,0,24,8,"8",1
"17559",17559,686,190,772,0,25,9,"9",1
"17560",17560,687,7,703,6,1,2,"2",1
"17561",17561,687,7,718,0,2,7,"7",11
"17562",17562,687,117,734,10,3,1,"1",1
"17563",17563,687,117,762,0,4,19,"R",4
"17564",17564,687,143,765,0,6,17,"R",5
"17565",17565,687,143,747,4,5,3,"3",1
"17566",17566,687,153,749,3,14,4,"4",11
"17567",17567,687,153,760,0,15,16,"R",4
"17568",17568,687,157,736,1,20,6,"6",11
"17569",17569,687,157,764,0,21,12,"12",12
"17570",17570,687,165,766,0,22,20,"R",3
"17571",17571,687,165,771,0,23,11,"11",12
"17572",17572,687,179,743,2,9,5,"5",11
"17573",17573,687,179,770,0,10,21,"R",20
"17574",17574,687,182,769,0,8,14,"R",3
"17575",17575,687,182,761,0,7,8,"8",12
"17576",17576,687,188,744,0,11,18,"R",26
"17577",17577,687,188,729,0,12,15,"R",4
"17578",17578,687,189,756,0,17,10,"10",12
"17579",17579,687,189,722,0,16,9,"9",12
"17580",17580,687,190,724,0,24,13,"R",23
"17581",17581,687,190,772,0,25,22,"R",3
"17582",17582,688,7,703,10,1,1,"1",1
"17583",17583,688,7,718,4,2,3,"3",1
"17584",17584,688,117,762,3,4,4,"4",1
"17585",17585,688,117,734,6,3,2,"2",1
"17586",17586,688,143,765,0,6,16,"R",5
"17587",17587,688,143,747,0,5,7,"7",5
"17588",17588,688,153,760,0,15,15,"15",6
"17589",17589,688,153,749,1,14,6,"6",1
"17590",17590,688,157,764,0,21,21,"R",22
"17591",17591,688,157,736,0,20,13,"13",11
"17592",17592,688,165,771,0,23,11,"11",11
"17593",17593,688,165,766,0,22,14,"14",12
"17594",17594,688,179,743,2,9,5,"5",1
"17595",17595,688,179,770,0,10,10,"10",11
"17596",17596,688,182,769,0,8,9,"9",11
"17597",17597,688,182,761,0,7,12,"12",11
"17598",17598,688,188,744,0,11,22,"R",51
"17599",17599,688,188,729,0,12,8,"8",11
"17600",17600,688,189,756,0,17,20,"R",6
"17601",17601,688,189,722,0,16,18,"R",25
"17602",17602,688,190,724,0,24,19,"R",23
"17603",17603,688,190,772,0,25,17,"R",20
"17604",17604,689,7,703,6,1,2,"2",1
"17605",17605,689,7,718,10,2,1,"1",1
"17606",17606,689,117,734,0,3,21,"R",4
"17607",17607,689,117,762,4,4,3,"3",1
"17608",17608,689,143,765,0,6,20,"R",4
"17609",17609,689,143,747,3,5,4,"4",1
"17610",17610,689,153,760,2,15,5,"5",1
"17611",17611,689,153,749,0,14,8,"8",11
"17612",17612,689,157,764,0,21,11,"11",11
"17613",17613,689,157,736,0,20,13,"13",11
"17614",17614,689,165,766,0,22,18,"R",9
"17615",17615,689,165,771,0,23,15,"15",12
"17616",17616,689,179,770,0,10,16,"16",12
"17617",17617,689,179,743,0,9,22,"R",3
"17618",17618,689,182,761,0,7,7,"7",11
"17619",17619,689,182,769,1,8,6,"6",11
"17620",17620,689,188,744,0,11,12,"12",11
"17621",17621,689,188,729,0,12,9,"9",11
"17622",17622,689,189,756,0,17,10,"10",11
"17623",17623,689,189,722,0,16,19,"R",9
"17624",17624,689,190,772,0,25,14,"14",11
"17625",17625,689,190,724,0,24,17,"R",6
"17626",17626,690,7,718,6,2,2,"2",1
"17627",17627,690,7,703,10,1,1,"1",1
"17628",17628,690,117,734,0,3,10,"10",12
"17629",17629,690,117,762,0,4,14,"R",5
"17630",17630,690,143,747,0,5,8,"8",11
"17631",17631,690,143,765,4,6,3,"3",1
"17632",17632,690,153,749,0,14,15,"R",40
"17633",17633,690,153,760,0,15,12,"12",36
"17634",17634,690,157,736,0,20,18,"R",5
"17635",17635,690,157,764,0,21,16,"R",30
"17636",17636,690,165,771,0,23,20,"R",8
"17637",17637,690,179,743,0,9,7,"7",11
"17638",17638,690,179,770,0,10,13,"R",5
"17639",17639,690,182,761,1,7,6,"6",11
"17640",17640,690,182,769,0,8,9,"9",11
"17641",17641,690,188,744,3,11,4,"4",11
"17642",17642,690,188,729,2,12,5,"5",11
"17643",17643,690,189,722,0,16,17,"R",20
"17644",17644,690,189,756,0,17,11,"11",12
"17645",17645,690,190,724,0,24,19,"R",77
"17646",17646,690,190,772,0,25,21,"R",8
"17647",17647,691,7,703,10,1,1,"1",1
"17648",17648,691,7,718,0,2,19,"W",78
"17649",17649,691,117,734,4,3,3,"3",1
"17650",17650,691,117,762,6,4,2,"2",1
"17651",17651,691,143,747,2,5,5,"5",1
"17652",17652,691,143,765,3,6,4,"4",1
"17653",17653,691,153,749,0,14,13,"R",5
"17654",17654,691,153,760,1,15,6,"6",11
"17655",17655,691,157,764,0,21,21,"F",79
"17656",17656,691,157,736,0,20,20,"F",79
"17657",17657,691,165,771,0,23,8,"8",11
"17658",17658,691,165,766,0,22,10,"10",14
"17659",17659,691,179,770,0,10,18,"R",20
"17660",17660,691,179,743,0,9,22,"F",80
"17661",17661,691,182,761,0,7,7,"7",11
"17662",17662,691,182,769,0,8,14,"R",26
"17663",17663,691,188,729,0,12,17,"R",3
"17664",17664,691,188,744,0,11,16,"R",5
"17665",17665,691,189,722,0,16,12,"R",63
"17666",17666,691,189,756,0,17,9,"9",12
"17667",17667,691,190,724,0,24,15,"R",5
"17668",17668,691,190,772,0,25,11,"11",5
"17669",17669,692,7,703,10,1,1,"1",1
"17670",17670,692,7,718,3,2,4,"4",1
"17671",17671,692,117,762,0,4,11,"R",20
"17672",17672,692,117,734,2,3,5,"5",11
"17673",17673,692,143,747,4,5,3,"3",1
"17674",17674,692,143,765,6,6,2,"2",1
"17675",17675,692,153,749,0,14,15,"R",20
"17676",17676,692,153,760,0,15,17,"R",5
"17677",17677,692,157,764,0,21,13,"R",5
"17678",17678,692,157,736,0,20,20,"R",9
"17679",17679,692,165,771,0,23,19,"R",9
"17680",17680,692,179,743,0,9,10,"R",5
"17681",17681,692,179,770,0,10,8,"8",11
"17682",17682,692,182,769,0,8,7,"7",11
"17683",17683,692,182,761,1,7,6,"6",11
"17684",17684,692,188,729,0,12,14,"R",5
"17685",17685,692,188,744,0,11,16,"R",6
"17686",17686,692,189,722,0,16,12,"R",23
"17687",17687,692,189,756,0,17,21,"R",7
"17688",17688,692,190,772,0,25,18,"R",5
"17689",17689,692,190,724,0,24,9,"9",11
"17690",17690,693,7,703,6,1,2,"2",1
"17691",17691,693,7,718,10,2,1,"1",1
"17692",17692,693,117,734,2,3,5,"5",1
"17693",17693,693,117,762,3,4,4,"4",1
"17694",17694,693,143,747,4,5,3,"3",1
"17695",17695,693,143,765,0,6,11,"11",11
"17696",17696,693,153,760,0,15,18,"R",20
"17697",17697,693,153,749,0,14,8,"8",11
"17698",17698,693,165,771,0,23,16,"16",12
"17699",17699,693,165,768,0,22,17,"R",20
"17700",17700,693,179,743,1,9,6,"6",1
"17701",17701,693,179,770,0,10,10,"10",11
"17702",17702,693,182,769,0,8,7,"7",1
"17703",17703,693,182,761,0,7,9,"9",11
"17704",17704,693,188,744,0,11,20,"R",7
"17705",17705,693,188,729,0,12,12,"12",11
"17706",17706,693,189,756,0,17,13,"13",12
