"result_ID","race_ID","driver_ID","constructor_ID","number","grid","position","position_Text","points","laps","time","milliseconds","fastest_Lap","rank","fastest_Lap_Time","fastest_Lap_Speed","fastest_Lap_Speed_Units","status_ID"
18429,729,781,189,15,15,20,"R",0,11,NA,NA,10,18,"01:36:00.888",202.539,"kph",4
18430,730,703,7,1,1,1,"1",10,53,"01:24:26.985",5066985,41,2,"01:32:00.796",225.281,"kph",1
18431,730,747,143,4,2,2,"2",8,53,"01:24:41.083",5081083,23,3,"01:33:00.467",223.663,"kph",1
18432,730,760,188,9,5,3,"3",6,53,"01:24:46.647",5086647,33,7,"01:33:00.819",222.824,"kph",1
18433,730,770,188,10,4,4,"4",5,53,"01:24:58.766",5098766,28,5,"01:33:00.742",223.007,"kph",1
18434,730,763,153,8,11,5,"5",4,53,"01:25:04.752",5104752,29,12,"01:34:00.279",221.737,"kph",1
18435,730,762,117,6,12,6,"6",3,53,"01:25:06.347",5106347,35,10,"01:33:00.920",222.585,"kph",1
18436,730,765,143,3,13,7,"7",2,53,"01:25:22.331",5122332,30,6,"01:33:00.779",222.919,"kph",1
18437,730,743,182,11,7,8,"8",1,53,"01:25:23.260",5123261,44,8,"01:33:00.850",222.751,"kph",1
18438,730,769,182,12,19,9,"9",0,53,"01:25:56.641",5156641,40,4,"01:33:00.614",223.312,"kph",1
18439,730,744,153,7,9,10,"10",0,52,NA,NA,28,16,"01:35:00.290",219.385,"kph",11
18440,730,749,190,16,6,11,"11",0,52,NA,NA,52,14,"01:34:00.626",220.924,"kph",11
18441,730,781,189,15,14,12,"12",0,52,NA,NA,32,15,"01:35:00.261",219.451,"kph",11
18442,730,761,179,18,16,13,"13",0,52,NA,NA,25,17,"01:35:00.524",218.847,"kph",11
18443,730,729,190,17,10,14,"14",0,51,NA,NA,11,13,"01:34:00.438",221.364,"kph",12
18444,730,780,179,19,17,15,"15",0,51,NA,NA,14,18,"01:36:00.667",216.259,"kph",12
18445,730,779,165,20,18,16,"16",0,50,NA,NA,27,19,"01:39:00.352",210.415,"kph",13
18446,730,777,165,21,20,17,"R",0,41,NA,NA,26,20,"01:39:00.434",210.241,"kph",20
18447,730,734,117,5,8,18,"R",0,38,NA,NA,14,9,"01:33:00.917",222.592,"kph",4
18448,730,718,7,2,15,19,"R",0,38,NA,NA,30,1,"01:32:00.730",225.441,"kph",4
18449,730,771,189,14,3,20,"R",0,20,NA,NA,13,11,"01:34:00.229",221.855,"kph",25
18450,731,765,143,3,2,1,"1",10,71,"01:28:01.451",5281451,49,1,"01:11:00.473",217.038,"kph",1
18451,731,762,117,6,3,2,"2",8,71,"01:28:02.473",5282473,52,2,"01:11:00.562",216.768,"kph",1
18452,731,718,7,2,1,3,"3",6,71,"01:28:25.550",5305550,22,3,"01:11:00.672",216.435,"kph",1
18453,731,763,153,8,8,4,"4",5,71,"01:28:49.959",5329959,42,9,"01:12:00.118",215.097,"kph",1
18454,731,747,143,4,7,5,"5",4,71,"01:28:51.191",5331191,23,5,"01:11:00.764",216.158,"kph",1
18455,731,770,188,10,6,6,"6",3,71,"01:28:51.699",5331699,51,7,"01:11:00.941",215.626,"kph",1
18456,731,703,7,1,18,7,"7",2,71,"01:28:52.077",5332077,49,4,"01:11:00.763",216.161,"kph",1
18457,731,769,182,12,4,8,"8",1,71,"01:29:03.761",5343761,68,8,"01:12:00.066",215.252,"kph",1
18458,731,743,182,11,10,9,"9",0,71,"01:29:05.293",5345293,69,6,"01:11:00.877",215.818,"kph",1
18459,731,744,153,7,13,10,"10",0,70,NA,NA,68,10,"01:12:00.210",214.823,"kph",11
18460,731,734,117,5,12,11,"11",0,70,NA,NA,40,12,"01:12:00.522",213.899,"kph",11
18461,731,749,190,16,9,12,"12",0,70,NA,NA,65,11,"01:12:00.435",214.156,"kph",11
18462,731,754,190,17,14,13,"13",0,70,NA,NA,69,14,"01:12:00.961",212.612,"kph",11
18463,731,781,189,15,15,14,"14",0,69,NA,NA,49,13,"01:12:00.891",212.816,"kph",12
18464,731,780,179,19,17,15,"15",0,69,NA,NA,68,16,"01:13:00.905",209.896,"kph",12
18465,731,777,165,21,19,16,"16",0,67,NA,NA,45,17,"01:14:00.743",207.543,"kph",14
18466,731,779,165,20,20,17,"17",0,67,NA,NA,50,18,"01:14:00.756",207.507,"kph",14
18467,731,771,189,14,11,18,"R",0,23,NA,NA,20,15,"01:13:00.197",211.926,"kph",4
18468,731,761,179,18,16,19,"R",0,15,NA,NA,11,19,"01:15:00.855",204.5,"kph",8
18469,731,760,188,9,5,20,"R",0,3,NA,NA,2,20,"01:24:00.440",183.709,"kph",5
18470,732,743,153,6,1,1,"1",10,57,"01:24:17.336",5057336,55,2,"01:25:00.994",222.001,"kph",1
18471,732,718,7,2,11,2,"2",8,57,"01:24:22.889",5062889,54,3,"01:26:00.233",221.386,"kph",1
18472,732,763,153,5,13,3,"3",6,57,"01:24:24.048",5064048,24,1,"01:25:00.683",222.807,"kph",1
18473,732,734,191,14,5,4,"4",5,57,"01:24:33.467",5073467,40,11,"01:26:00.690",220.219,"kph",1
18474,732,771,143,7,3,5,"5",4,57,"01:24:34.244",5074244,37,8,"01:26:00.493",220.72,"kph",1
18475,732,765,117,10,9,6,"6",3,57,"01:24:52.369",5092369,41,7,"01:26:00.393",220.976,"kph",1
18476,732,781,191,15,6,7,"7",2,57,"01:24:56.333",5096333,39,10,"01:26:00.627",220.379,"kph",1
18477,732,762,117,9,10,8,"8",1,57,"01:24:56.969",5096969,55,4,"01:26:00.255",221.329,"kph",1
18478,732,749,190,16,2,9,"9",0,57,"01:25:20.444",5120444,56,14,"01:27:00.116",219.142,"kph",1
18479,732,769,182,12,18,10,"10",0,57,"01:25:21.729",5121729,55,13,"01:26:00.893",219.704,"kph",1
18480,732,760,188,3,8,11,"11",0,56,NA,NA,55,5,"01:26:00.260",221.316,"kph",11
18481,732,747,190,17,15,12,"12",0,56,NA,NA,56,9,"01:26:00.536",220.611,"kph",11
18482,732,744,182,11,4,13,"13",0,56,NA,NA,54,15,"01:27:00.745",217.571,"kph",11
18483,732,770,188,4,20,14,"14",0,55,NA,NA,36,16,"01:27:00.877",217.244,"kph",12
18484,732,786,179,19,12,15,"15",0,55,NA,NA,36,17,"01:27:00.970",217.014,"kph",12
18485,732,783,179,18,14,16,"16",0,55,NA,NA,16,18,"01:28:00.999",214.505,"kph",12
18486,732,785,165,20,16,17,"17",0,55,NA,NA,22,19,"01:32:00.852",205.604,"kph",14
18487,732,703,7,1,19,18,"R",0,42,NA,NA,38,6,"01:26:00.261",221.314,"kph",3
18488,732,761,143,8,7,19,"R",0,42,NA,NA,38,12,"01:26:00.854",219.803,"kph",3
18489,732,788,165,21,17,20,"R",0,16,NA,NA,11,20,"01:33:00.144",204.96,"kph",6
18490,733,763,153,5,1,1,"1",10,56,"01:31:33.736",5493736,18,4,"01:35:00.899",208.081,"kph",1
18491,733,749,190,16,2,2,"2",8,56,"01:31:58.063",5518063,18,3,"01:35:00.816",208.261,"kph",1
18492,733,761,143,8,10,3,"3",6,56,"01:32:05.924",5525924,40,2,"01:35:00.712",208.487,"kph",1
18493,733,765,117,10,11,4,"4",5,56,"01:32:15.366",5535367,42,8,"01:36:00.585",206.603,"kph",1
18494,733,747,190,17,5,5,"5",4,56,"01:32:25.590",5545590,15,7,"01:36:00.321",207.169,"kph",1
18495,733,734,191,14,8,6,"6",3,56,"01:32:46.279",5566279,18,9,"01:36:00.790",206.165,"kph",1
18496,733,703,7,1,13,7,"7",2,56,"01:32:53.724",5573724,41,12,"01:36:00.982",205.757,"kph",1
18497,733,781,191,15,7,8,"8",1,56,"01:32:54.571",5574571,17,11,"01:36:00.902",205.927,"kph",1
18498,733,762,117,9,6,9,"9",0,56,"01:32:55.315",5575316,23,1,"01:35:00.483",208.987,"kph",1
18499,733,769,182,12,14,10,"10",0,55,NA,NA,18,13,"01:37:00.212",205.27,"kph",11
18500,733,786,179,19,17,11,"11",0,54,NA,NA,18,16,"01:39:00.833",199.881,"kph",12
18501,733,783,179,18,18,12,"12",0,53,NA,NA,36,17,"01:40:00.432",198.689,"kph",13
18502,733,788,165,21,19,13,"13",0,52,NA,NA,12,19,"01:42:00.465",194.747,"kph",14
18503,733,718,7,2,12,14,"R",0,49,NA,NA,22,10,"01:36:00.878",205.978,"kph",27
18504,733,743,153,6,3,15,"R",0,36,NA,NA,21,6,"01:36:00.182",207.469,"kph",4
18505,733,771,143,7,4,16,"R",0,36,NA,NA,20,5,"01:36:00.026",207.806,"kph",4
18506,733,744,182,11,16,17,"R",0,26,NA,NA,18,15,"01:38:00.058",203.499,"kph",20
18507,733,760,188,3,9,18,"R",0,2,NA,NA,2,14,"01:37:00.912",203.803,"kph",5
18508,733,768,188,4,15,19,"R",0,2,NA,NA,2,18,"01:41:00.470",196.657,"kph",5
18509,733,785,165,20,20,20,"R",0,2,NA,NA,2,20,"01:43:00.558",192.692,"kph",20
18510,734,763,153,5,1,1,"1",10,57,"01:29:18.531",5358531,39,2,"01:31:00.713",212.436,"kph",1
18511,734,749,190,16,3,2,"2",8,57,"01:29:31.939",5371940,41,4,"01:32:00.324",211.03,"kph",1
18512,734,762,117,9,9,3,"3",6,57,"01:29:50.594",5390594,41,3,"01:31:00.822",212.184,"kph",1
18513,734,747,190,17,6,4,"4",5,57,"01:30:11.802",5411803,36,6,"01:32:00.683",210.213,"kph",1
18514,734,756,117,10,8,5,"5",4,57,"01:30:23.519",5423519,43,1,"01:31:00.447",213.054,"kph",1
18515,734,771,143,7,5,6,"6",3,57,"01:30:33.232",5433232,20,10,"01:33:00.087",209.3,"kph",1
18516,734,769,182,12,12,7,"7",2,56,NA,NA,40,12,"01:33:00.326",208.764,"kph",11
18517,734,734,191,14,14,8,"8",1,56,NA,NA,42,13,"01:33:00.417",208.561,"kph",11
18518,734,718,7,2,20,9,"9",0,56,NA,NA,23,8,"01:32:00.976",209.55,"kph",11
18519,734,783,179,18,16,10,"10",0,55,NA,NA,18,15,"01:35:00.744",203.492,"kph",12
18520,734,744,182,11,15,11,"11",0,54,NA,NA,24,14,"01:33:00.458",208.47,"kph",22
18521,734,785,165,20,19,12,"12",0,54,NA,NA,16,16,"01:36:00.432",202.04,"kph",13
18522,734,788,165,21,18,13,"13",0,53,NA,NA,3,17,"01:36:00.913",201.038,"kph",14
18523,734,760,188,3,11,14,"R",0,46,NA,NA,45,5,"01:32:00.411",210.832,"kph",8
18524,734,770,188,4,13,15,"R",0,27,NA,NA,23,11,"01:33:00.124",209.217,"kph",23
18525,734,761,143,8,4,16,"R",0,25,NA,NA,19,9,"01:33:00.055",209.372,"kph",5
18526,734,703,7,1,2,17,"R",0,12,NA,NA,7,7,"01:32:00.886",209.753,"kph",9
18527,734,743,153,6,10,18,"R",0,4,NA,NA,2,18,"01:37:00.036",200.783,"kph",5
18528,734,786,179,19,17,19,"R",0,2,NA,NA,2,19,"01:37:00.533",199.76,"kph",10
18529,734,781,191,15,7,20,"W",0,0,NA,NA,NA,NA,NA,NA,NA,10
18530,735,763,153,5,2,1,"1",10,62,"01:27:41.921",5261921,22,4,"01:23:00.133",213.619,"kph",1
18531,735,703,7,1,13,2,"2",8,62,"01:27:42.136",5262136,48,1,"01:21:00.858",216.946,"kph",1
18532,735,750,117,10,7,3,"3",6,62,"01:28:09.474",5289475,24,3,"01:23:00.023",213.902,"kph",1
18533,735,744,182,11,11,4,"4",5,62,"01:28:46.363",5326363,45,10,"01:24:00.017",211.371,"kph",1
18534,735,749,190,16,5,5,"5",4,62,"01:28:52.179",5332179,44,11,"01:24:00.022",211.358,"kph",1
18535,735,761,143,8,8,6,"6",3,62,"01:28:53.203",5333203,54,9,"01:23:00.917",211.623,"kph",1
18536,735,771,143,7,4,7,"7",2,62,"01:29:05.218",5345218,17,14,"01:24:00.419",210.364,"kph",1
18537,735,787,191,15,15,8,"8",1,62,"01:29:05.685",5345685,46,7,"01:23:00.488",212.71,"kph",1
18538,735,747,190,17,10,9,"9",0,62,"01:29:17.762",5357762,19,13,"01:24:00.230",210.836,"kph",1
18539,735,769,182,12,18,10,"10",0,61,NA,NA,37,8,"01:23:00.602",212.42,"kph",11
18540,735,734,191,14,14,11,"11",0,61,NA,NA,22,16,"01:24:00.641",209.813,"kph",11
18541,735,786,179,19,16,12,"12",0,61,NA,NA,20,12,"01:24:00.094",211.177,"kph",11
18542,735,783,179,18,17,13,"13",0,60,NA,NA,19,17,"01:24:00.719",209.62,"kph",12
18543,735,788,165,21,20,14,"R",0,20,NA,NA,18,19,"01:27:00.420",203.143,"kph",9
18544,735,718,7,2,9,15,"R",0,18,NA,NA,13,15,"01:24:00.435",210.325,"kph",10
18545,735,762,117,9,1,16,"R",0,9,NA,NA,8,5,"01:23:00.296",213.201,"kph",30
18546,735,785,165,20,19,17,"R",0,8,NA,NA,5,20,"01:28:00.334",201.041,"kph",8
18547,735,743,153,6,12,18,"R",0,5,NA,NA,4,18,"01:25:00.665",207.305,"kph",3
18548,735,760,188,3,3,19,"D",0,62,"01:27:52.321",5272321,22,2,"01:22:00.604",214.987,"kph",2
18549,735,770,188,4,6,20,"D",0,62,"01:28:16.621",5296621,23,6,"01:23:00.368",213.016,"kph",2
18550,736,762,117,9,1,1,"1",10,66,"01:27:16.830",5236830,41,4,"01:15:00.977",219.24,"kph",1
18551,736,763,153,5,3,2,"2",8,66,"01:27:44.482",5264482,59,5,"01:16:00.098",218.891,"kph",1
18552,736,749,190,16,5,3,"3",6,66,"01:28:02.777",5282777,63,8,"01:16:00.614",217.417,"kph",1
18553,736,747,190,17,4,4,"4",5,66,"01:28:03.548",5283549,63,6,"01:16:00.469",217.829,"kph",1
18554,736,743,153,6,6,5,"5",4,66,"01:28:14.765",5294766,66,1,"01:15:00.641",220.213,"kph",1
18555,736,771,143,7,2,6,"6",3,66,"01:28:25.372",5305372,62,9,"01:16:00.761",217,"kph",1
18556,736,765,117,10,7,7,"7",2,65,NA,NA,55,3,"01:15:00.771",219.836,"kph",11
18557,736,734,191,14,9,8,"8",1,65,NA,NA,65,11,"01:16:00.947",216.476,"kph",11
18558,736,718,7,2,16,9,"9",0,65,NA,NA,64,12,"01:17:00.156",215.889,"kph",11
18559,736,761,143,8,17,10,"10",0,65,NA,NA,60,7,"01:16:00.519",217.687,"kph",11
18560,736,769,182,12,10,11,"11",0,63,NA,NA,51,10,"01:16:00.802",216.884,"kph",46
18561,736,783,179,18,18,12,"12",0,63,NA,NA,22,14,"01:18:00.998",210.855,"kph",13
18562,736,786,179,19,13,13,"13",0,63,NA,NA,16,16,"01:19:00.734",208.909,"kph",13
18563,736,744,182,11,12,14,"R",0,51,NA,NA,43,13,"01:17:00.585",214.696,"kph",5
18564,736,703,7,1,8,15,"R",0,46,NA,NA,31,2,"01:15:00.648",220.193,"kph",29
18565,736,788,165,21,14,16,"R",0,19,NA,NA,15,17,"01:20:00.124",207.892,"kph",6
18566,736,785,165,20,15,17,"R",0,11,NA,NA,10,18,"01:20:00.865",205.987,"kph",20
18567,736,787,191,15,11,18,"R",0,9,NA,NA,9,15,"01:19:00.435",209.695,"kph",20
18568,737,762,117,9,1,1,"1",10,78,"01:45:15.556",6315556,41,2,"01:15:00.921",158.375,"kph",1
18569,737,761,143,8,6,2,"2",8,78,"01:45:29.433",6329433,15,9,"01:17:00.159",155.834,"kph",1
18570,737,771,143,7,3,3,"3",6,78,"01:45:34.040",6334040,77,7,"01:16:00.971",156.214,"kph",1
18571,737,763,153,5,2,4,"4",5,78,"01:45:52.043",6352043,19,3,"01:16:00.600",156.971,"kph",1
18572,737,765,117,10,16,5,"5",4,78,"01:45:52.202",6352203,50,10,"01:17:00.403",155.342,"kph",1
18573,737,747,190,17,18,6,"6",3,78,"01:45:52.672",6352673,11,8,"01:17:00.070",156.014,"kph",1
18574,737,703,7,1,8,7,"7",2,78,"01:45:52.779",6352779,40,1,"01:15:00.842",158.54,"kph",1
18575,737,718,7,2,10,8,"8",1,78,"01:45:53.126",6353126,51,6,"01:16:00.916",156.326,"kph",1
18576,737,769,182,12,11,9,"9",0,77,NA,NA,16,13,"01:17:00.799",154.552,"kph",11
18577,737,749,190,16,5,10,"10",0,77,NA,NA,38,5,"01:16:00.812",156.538,"kph",11
18578,737,744,182,11,9,11,"11",0,77,NA,NA,17,11,"01:17:00.482",155.184,"kph",11
18579,737,743,153,6,4,12,"12",0,77,NA,NA,20,4,"01:16:00.776",156.611,"kph",11
18580,737,783,179,18,15,13,"13",0,75,NA,NA,12,17,"01:20:00.747",148.909,"kph",13
18581,737,788,165,21,14,14,"14",0,73,NA,NA,22,16,"01:20:00.237",149.856,"kph",15
18582,737,787,191,15,12,15,"R",0,59,NA,NA,43,14,"01:18:00.030",154.094,"kph",3
18583,737,785,165,20,13,16,"R",0,29,NA,NA,19,15,"01:19:00.037",152.131,"kph",3
18584,737,734,191,14,7,17,"R",0,23,NA,NA,15,12,"01:17:00.693",154.762,"kph",3
18585,737,786,179,19,17,18,"R",0,18,NA,NA,14,18,"01:22:00.019",146.6,"kph",9
18586,738,763,153,5,6,1,"1",10,59,"01:31:46.648",5506648,44,1,"01:30:00.711",204.305,"kph",1
18587,738,761,143,8,1,2,"2",8,59,"01:32:03.215",5523215,9,4,"01:31:00.124",203.38,"kph",1
18588,738,718,7,2,7,3,"3",6,59,"01:32:05.197",5525197,44,3,"01:31:00.028",203.594,"kph",1
18589,738,734,191,14,12,4,"4",5,59,"01:32:18.236",5538236,19,5,"01:31:00.306",202.974,"kph",1
18590,738,703,7,1,10,5,"5",4,59,"01:32:37.093",5557093,19,6,"01:31:00.503",202.537,"kph",1
18591,738,743,153,6,9,6,"6",3,59,"01:32:38.580",5558580,47,7,"01:31:00.708",202.084,"kph",1
18592,738,765,117,10,5,7,"7",2,59,"01:32:44.821",5564821,42,10,"01:31:00.807",201.866,"kph",1
18593,738,749,190,16,4,8,"8",1,59,"01:32:57.739",5577739,43,9,"01:31:00.779",201.928,"kph",1
18594,738,787,191,15,14,9,"9",0,59,"01:32:58.177",5578177,43,13,"01:31:00.971",201.506,"kph",1
18595,738,760,188,3,13,10,"10",0,59,"01:33:22.433",5602434,20,12,"01:31:00.955",201.542,"kph",1
18596,738,762,117,9,2,11,"11",0,58,NA,NA,9,2,"01:30:00.940",203.791,"kph",3
18597,738,770,188,4,16,12,"12",0,58,NA,NA,26,11,"01:31:00.889",201.686,"kph",11
18598,738,744,182,11,15,13,"13",0,58,NA,NA,41,15,"01:32:00.583",200.174,"kph",11
18599,738,769,182,12,11,14,"14",0,58,NA,NA,18,14,"01:32:00.329",200.725,"kph",11
18600,738,783,179,18,17,15,"15",0,58,NA,NA,39,17,"01:33:00.425",198.37,"kph",11
18601,738,786,179,19,19,16,"16",0,58,NA,NA,21,16,"01:33:00.292",198.653,"kph",11
18602,738,788,165,21,20,17,"17",0,57,NA,NA,18,18,"01:35:00.047",194.985,"kph",12
18603,738,785,165,20,18,18,"18",0,56,NA,NA,18,19,"01:35:00.536",193.987,"kph",13
18604,738,747,190,17,8,19,"R",0,33,NA,NA,25,8,"01:31:00.724",202.049,"kph",20
18605,738,771,143,7,3,20,"R",0,0,NA,NA,NA,NA,NA,NA,NA,3
18606,739,762,117,9,7,1,"1",10,70,"01:32:09.290",5529290,23,1,"01:14:00.384",211.061,"kph",1
18607,739,703,7,1,2,2,"2",8,70,"01:32:10.389",5530390,32,4,"01:14:00.868",209.697,"kph",1
18608,739,718,7,2,20,3,"3",6,70,"01:32:49.690",5569690,46,8,"01:15:00.480",207.996,"kph",1
18609,739,769,182,12,11,4,"4",5,70,"01:33:04.390",5584390,18,13,"01:16:00.008",206.551,"kph",1
18610,739,771,143,7,14,5,"5",4,70,"01:33:04.990",5584990,23,7,"01:15:00.401",208.214,"kph",1
18611,739,747,190,17,10,6,"6",3,69,NA,NA,44,10,"01:15:00.827",207.044,"kph",11
18612,739,734,191,14,12,7,"7",2,69,NA,NA,17,16,"01:16:00.414",205.454,"kph",11
18613,739,781,191,15,16,8,"8",1,69,NA,NA,46,15,"01:16:00.299",205.764,"kph",11
18614,739,744,182,11,8,9,"9",0,69,NA,NA,26,12,"01:15:00.945",206.723,"kph",11
18615,739,783,179,18,18,10,"10",0,67,NA,NA,19,18,"01:17:00.344",202.984,"kph",13
18616,739,788,165,21,15,11,"11",0,67,NA,NA,15,19,"01:18:00.462",200.091,"kph",13
18617,739,749,190,16,9,12,"R",0,62,NA,NA,43,11,"01:15:00.872",206.922,"kph",23
18618,739,760,188,3,1,13,"R",0,46,NA,NA,30,6,"01:15:00.189",208.801,"kph",3
18619,739,761,143,8,13,14,"R",0,43,NA,NA,20,9,"01:15:00.752",207.249,"kph",5
18620,739,770,188,4,6,15,"R",0,40,NA,NA,14,14,"01:16:00.044",206.454,"kph",23
18621,739,785,165,20,19,16,"R",0,39,NA,NA,33,20,"01:18:00.709",199.463,"kph",9
18622,739,763,153,5,3,17,"R",0,38,NA,NA,38,3,"01:14:00.727",210.092,"kph",22
18623,739,743,153,6,4,18,"R",0,32,NA,NA,24,5,"01:14:00.890",209.635,"kph",9
18624,739,786,179,19,17,19,"R",0,24,NA,NA,20,17,"01:17:00.015",203.851,"kph",22
18625,739,765,117,10,5,20,"D",0,52,NA,NA,24,2,"01:14:00.576",210.518,"kph",2
18626,740,703,7,1,5,1,"1",10,73,"01:29:43.181",5383181,48,1,"01:11:00.497",211.074,"kph",1
18627,740,718,7,2,7,2,"2",8,73,"01:29:44.681",5384681,48,2,"01:11:00.649",210.626,"kph",1
18628,740,783,179,18,17,3,"3",6,72,NA,NA,44,3,"01:13:00.237",206.059,"kph",11
18629,740,786,179,19,19,4,"4",5,72,NA,NA,65,4,"01:13:00.370",205.686,"kph",11
18630,740,788,165,21,18,5,"5",4,71,NA,NA,2,5,"01:13:00.907",204.191,"kph",12
18631,740,785,165,20,20,6,"6",3,71,NA,NA,43,6,"01:14:00.490",202.593,"kph",12
18632,740,749,190,16,1,7,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18633,740,762,117,9,2,8,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18634,740,760,188,3,3,9,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18635,740,743,153,6,4,10,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18636,740,763,153,5,6,11,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18637,740,770,188,4,8,12,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18638,740,771,143,7,9,13,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18639,740,769,182,12,10,14,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18640,740,765,117,10,11,15,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18641,740,744,182,11,12,16,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18642,740,754,190,17,13,17,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18643,740,781,191,15,14,18,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18644,740,761,143,8,15,19,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18645,740,734,191,14,16,20,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
18646,741,763,153,5,1,1,"1",10,70,"01:31:22.232",5482232,5,2,"01:16:00.502",207.571,"kph",1
18647,741,762,117,9,13,2,"2",8,70,"01:31:34.032",5494032,25,1,"01:16:00.423",207.785,"kph",1
18648,741,703,7,1,3,3,"3",6,70,"01:32:44.132",5564132,22,7,"01:17:00.714",204.333,"kph",1
18649,741,760,188,3,7,4,"4",5,69,NA,NA,18,4,"01:17:00.408",205.141,"kph",11
18650,741,749,190,16,2,5,"5",4,69,NA,NA,67,8,"01:17:00.792",204.128,"kph",11
18651,741,743,153,6,6,6,"6",3,69,NA,NA,18,5,"01:17:00.511",204.868,"kph",11
18652,741,747,190,17,11,7,"7",2,69,NA,NA,36,14,"01:18:00.103",203.316,"kph",11
18653,741,744,182,11,10,8,"8",1,69,NA,NA,17,10,"01:17:00.841",204,"kph",11
18654,741,718,7,2,5,9,"9",0,69,NA,NA,4,12,"01:17:00.960",203.689,"kph",11
18655,741,734,191,14,15,10,"10",0,69,NA,NA,39,6,"01:17:00.611",204.605,"kph",11
18656,741,770,188,4,4,11,"11",0,69,NA,NA,8,11,"01:17:00.929",203.77,"kph",11
18657,741,771,143,7,12,12,"12",0,68,NA,NA,17,15,"01:18:00.395",202.558,"kph",12
18658,741,783,179,18,19,13,"13",0,67,NA,NA,32,16,"01:20:00.004",198.485,"kph",13
18659,741,761,143,8,14,14,"14",0,66,NA,NA,36,13,"01:18:00.102",203.318,"kph",14
18660,741,786,179,19,17,15,"15",0,66,NA,NA,9,17,"01:20:00.156",198.108,"kph",14
18661,741,765,117,10,8,16,"R",0,46,NA,NA,24,3,"01:16:00.656",207.154,"kph",5
18662,741,788,165,21,20,17,"R",0,37,NA,NA,8,18,"01:21:00.077",195.858,"kph",29
18663,741,785,165,20,18,18,"R",0,33,NA,NA,4,19,"01:21:00.451",194.958,"kph",29
18664,741,769,182,12,9,19,"R",0,30,NA,NA,11,9,"01:17:00.805",204.094,"kph",9
18665,741,781,191,15,16,20,"R",0,1,NA,NA,NA,NA,NA,NA,NA,32
18666,742,765,117,10,3,1,"1",10,60,"01:24:29.588",5069588,41,2,"01:20:00.700",229.338,"kph",1
18667,742,763,153,5,1,2,"2",8,60,"01:24:32.288",5072288,40,4,"01:21:00.228",227.847,"kph",1
18668,742,762,117,9,12,3,"3",6,60,"01:24:43.988",5083988,60,1,"01:20:00.502",229.902,"kph",1
18669,742,743,153,6,6,4,"4",5,60,"01:24:47.488",5087488,43,3,"01:21:00.159",228.041,"kph",1
18670,742,760,188,3,2,5,"5",4,60,"01:25:09.888",5109888,42,7,"01:21:00.993",225.721,"kph",1
18671,742,703,7,1,9,6,"6",3,60,"01:25:44.888",5144888,23,5,"01:21:00.675",226.6,"kph",1
18672,742,718,7,2,5,7,"7",2,60,"01:25:46.188",5146188,41,9,"01:22:00.302",224.874,"kph",1
18673,742,747,190,17,8,8,"8",1,60,"01:25:48.788",5148788,46,6,"01:21:00.960",225.812,"kph",1
18674,742,749,190,16,4,9,"9",0,60,"01:25:50.488",5150488,56,8,"01:22:00.112",225.394,"kph",1
18675,742,769,182,12,16,10,"10",0,59,NA,NA,45,10,"01:22:00.466",224.427,"kph",11
18676,742,771,143,7,11,11,"11",0,59,NA,NA,16,15,"01:23:00.291",222.204,"kph",11
18677,742,761,143,8,14,12,"12",0,59,NA,NA,58,16,"01:23:00.360",222.02,"kph",11
18678,742,734,191,14,13,13,"13",0,59,NA,NA,44,12,"01:23:00.089",222.744,"kph",11
18679,742,744,182,11,10,14,"14",0,59,NA,NA,16,14,"01:23:00.210",222.42,"kph",11
18680,742,781,191,15,15,15,"15",0,59,NA,NA,58,13,"01:23:00.147",222.588,"kph",11
18681,742,770,188,4,7,16,"16",0,58,NA,NA,54,11,"01:22:00.551",224.195,"kph",12
18682,742,783,179,18,20,17,"17",0,58,NA,NA,38,17,"01:24:00.247",219.682,"kph",12
18683,742,788,165,21,18,18,"18",0,57,NA,NA,53,19,"01:26:00.182",214.75,"kph",13
18684,742,785,165,20,19,19,"19",0,56,NA,NA,37,20,"01:26:00.489",213.987,"kph",14
18685,742,786,179,19,17,20,"R",0,10,NA,NA,8,18,"01:25:00.257",217.08,"kph",10
18686,743,763,153,5,3,1,"1",10,67,"01:26:28.599",5188599,21,2,"01:15:00.235",218.866,"kph",1
18687,743,765,117,10,20,2,"2",8,67,"01:26:51.168",5211168,54,4,"01:15:00.878",217.011,"kph",1
18688,743,760,188,3,2,3,"3",6,67,"01:26:53.021",5213021,19,3,"01:15:00.843",217.111,"kph",1
